5.850187073203708231e+07,5.827254339876749367e+07,5.874163737312756479e+07,5.946827142743315548e+07,6.076111164826555550e+07,6.158807037779844552e+07,6.247617035264630616e+07
4.611321611394656301e+08,4.797757344143342376e+08,4.946056023650813103e+08,5.049972660707716346e+08,5.130570224372611642e+08,5.198037222823111415e+08,5.267742901981168985e+08
1.577689986624944722e+06,1.607981634368143743e+06,1.710570862640831387e+06,1.782243781785482308e+06,1.817888657421191921e+06,1.854246430569615681e+06,1.891331359181008069e+06
1.446309182110290416e+07,1.518219674644814059e+07,1.609403948303981684e+07,1.714691154602028057e+07,1.826694780820632726e+07,1.945758746634521708e+07,2.069937069844736904e+07
2.457242169821319636e+06,2.410161409847543109e+06,2.546769358557702042e+06,2.689566716492032632e+06,2.894592387290220242e+06,3.062362962057561614e+06,3.239857519338417798e+06
3.525253712433074415e+07,3.719142666616893560e+07,3.875346658614803106e+07,4.022609831642165780e+07,4.171446395412925631e+07,4.317447019252377748e+07,4.464240217906958610e+07
1.739240182270765677e+07,1.800113588650242239e+07,1.858617280281374976e+07,1.914375798689816147e+07,1.971807072650510818e+07,2.030961284830026329e+07,2.091890123374927044e+07
1.528616781980581395e+07,1.643339471468224190e+07,1.732145536506367102e+07,1.806038865093728527e+07,1.876293776945874467e+07,1.949450471308994293e+07,2.025576512213610485e+07
1.749109447933723450e+09,1.813039398255701303e+09,1.859543858820960045e+09,1.899356692838316679e+09,1.937628730199008942e+09,1.976671949112519264e+09,2.016501888887136698e+09
1.344026714745337144e+07,1.366149394470045343e+07,1.400904235065363161e+07,1.433447240445931628e+07,1.464166014808687940e+07,1.494620667916708626e+07,1.524916628855380416e+07
5.594309198788590729e+07,5.840458803535288572e+07,6.097438990890841186e+07,6.335239111535583436e+07,6.537966763104722649e+07,6.736720952703106403e+07,6.925349139378793538e+07
1.334174225339555554e+07,1.390956680370006897e+07,1.463314246882854588e+07,1.545054980713730864e+07,1.631315400286978483e+07,1.721918657618917152e+07,1.818397760005304962e+07
3.065658875862427056e+06,3.151926516629195772e+06,3.268926028926471714e+06,3.390432009421668481e+06,3.514318395045936108e+06,3.614335896568943281e+06,3.722079249645662960e+06
2.291746057307568192e+07,2.386968105988697708e+07,2.529613320002582297e+07,2.688978959162744880e+07,2.867204484576051310e+07,3.059307185042646527e+07,3.266422281470033899e+07
3.521779748304473609e+07,3.642823318253698200e+07,3.799574005638154596e+07,3.982447502529519051e+07,4.196623529215556383e+07,4.424122490734332055e+07,4.666121990977499634e+07
1.598804501090478659e+09,1.679464188170493364e+09,1.757609656846066236e+09,1.796575862938343525e+09,1.821350644088263273e+09,1.847250250247198105e+09,1.875864156623527288e+09
1.646455140464502154e+06,1.741323885658066720e+06,1.845159028959857300e+06,1.957049472475983202e+06,2.077231880580733297e+06,2.206456475871660747e+06,2.342727227821494453e+06
1.854308021436819341e+06,1.919041914465178736e+06,2.015224295218173414e+06,2.116187032408603933e+06,2.221848250936765689e+06,2.331985268735700753e+06,2.444993274858632591e+06
1.053964724248090573e+07,1.072598820572796650e+07,1.100475663919483498e+07,1.131377020562342741e+07,1.181779866828395240e+07,1.235716299950443022e+07,1.282698233674558811e+07
2.476141883320633173e+08,2.629018883196848929e+08,2.729499984912632108e+08,2.802759764507687092e+08,2.872688620632153749e+08,2.943270580041085482e+08,3.018294547126332521e+08
1.481995976418097115e+10,1.607031976948492050e+10,1.696607939343600845e+10,1.788886445164499283e+10,1.883214427418023300e+10,1.979653838246100235e+10,2.075924404400008011e+10
2.996581496866817474e+08,3.150905443955458999e+08,3.264873693863328099e+08,3.393934150981745720e+08,3.524430919086993933e+08,3.659945287925888896e+08,3.793350293670787811e+08
6.260854793887102976e+06,6.274378240241899155e+06,6.337184766426720656e+06,6.654550979529370554e+06,6.788573636257092468e+06,6.977906954972302541e+06,7.050407408234464005e+06
5.901683944101863354e+07,6.054832642451306432e+07,6.254399926346502453e+07,6.447973604066926986e+07,6.648054225001122802e+07,6.860791960201159120e+07,7.087472526566204429e+07
5.102254404211734235e+07,5.342060361209685355e+07,5.609163379270169884e+07,5.844748241199517250e+07,6.049314429641500115e+07,6.273139063538235426e+07,6.461333235444382578e+07
2.286167295798081160e+07,2.355163824785267562e+07,2.446921007398901880e+07,2.523118127569303662e+07,2.594295289948033914e+07,2.661928568156979233e+07,2.728663117360674590e+07
2.022029411450202167e+08,2.107318612025171816e+08,2.197722580481051505e+08,2.277961431894414723e+08,2.351630704601880312e+08,2.420345353790347278e+08,2.481096022170484662e+08
4.429612416208855808e+07,4.693440131718255579e+07,4.997105708240426332e+07,5.318169749994873255e+07,5.653001717454549670e+07,5.997665232167753577e+07,6.357525146097818762e+07
4.445495642657607794e+07,4.613090828385800123e+07,4.837563828095053136e+07,5.076200851734982431e+07,5.338132815684507787e+07,5.609630250690221041e+07,5.840971402228685468e+07
3.265660829676477909e+08,3.355793068575549126e+08,3.451433171029952168e+08,3.515284684694006443e+08,3.578559809018498659e+08,3.642973885580831766e+08,3.708547415521286726e+08
3.172318643534452189e+06,3.330934575711174868e+06,3.512603747470462229e+06,3.723359972318690270e+06,3.946761570657812059e+06,4.183567264897280838e+06,4.434581300791118294e+06
8.327777203864860535e+07,8.784222672408694029e+07,9.220007959186889231e+07,9.684604160250316560e+07,1.016554160284834802e+08,1.067381868299076557e+08,1.120750961714030504e+08
9.407412023078243434e+07,9.642785471895661950e+07,9.767852399466148019e+07,9.933417497637099028e+07,1.013397319691439122e+08,1.036664922151554674e+08,1.062602278503786623e+08
3.973122935975339413e+08,4.071378266182008982e+08,4.301899703613234162e+08,4.544483827899984121e+08,4.798293249688197970e+08,5.075106787262710333e+08,5.371594525774596930e+08
2.356174828297070786e+07,2.455134171085548028e+07,2.524859981544377655e+07,2.589142916674497724e+07,2.649366380916346610e+07,2.704208265001314878e+07,2.759374113607341796e+07
2.259758593185673002e+06,2.305044155393113848e+06,2.418890286227979697e+06,2.511388650773337577e+06,2.608077113828110974e+06,2.709296586615779903e+06,2.815338455015921500e+06
2.669708363097804040e+07,2.760478447443129495e+07,2.876418542235741019e+07,2.977093191213991866e+07,3.072360173332839832e+07,3.164530978532825038e+07,3.259466907888809964e+07
9.351229502850720286e+07,9.537225457662421465e+07,1.036457976611463726e+08,1.121395707794773132e+08,1.211185862117900699e+08,1.308141290380438566e+08,1.412818756436681151e+08
2.479093717652827203e+08,2.535517890666605234e+08,2.599134034543430507e+08,2.638328975784345269e+08,2.671624687458744049e+08,2.705527604742595553e+08,2.739779584218636751e+08
2.393004088007736683e+09,2.532085485602746010e+09,2.638863530530613899e+09,2.684014485537992477e+09,2.723818420358520508e+09,2.760916827243803501e+09,2.795207414238171577e+09
1.519198838867364824e+07,1.536988657270501740e+07,1.578764008975113928e+07,1.633278730205024593e+07,1.692011433343197405e+07,1.756155586781238019e+07,1.824540285330499336e+07
1.674922678021155996e+06,1.775418038702425547e+06,1.890820211218083045e+06,2.023177626003348967e+06,2.154765098798606545e+06,2.279741474528925959e+06,2.407862945397451520e+06
1.667813339178783260e+07,1.726186806050040573e+07,1.826305640800942853e+07,1.926770714101402834e+07,2.026962791234675795e+07,2.132364856378879026e+07,2.243247828910580650e+07
3.410456242226592541e+09,3.533300876071594238e+09,3.654281098068285942e+09,3.711580225685996532e+09,3.765917760190039635e+09,3.809338791965031147e+09,3.850860584797449589e+09
6.201445773433639854e+07,6.489130842863225937e+07,6.885227389511597157e+07,7.192790497001080215e+07,7.507762792864757776e+07,8.014686936638987064e+07,8.448762381127354503e+07
1.869117190576640964e+08,1.939358614598511159e+08,2.036326545328436792e+08,2.084220945674561560e+08,2.116109526143382490e+08,2.147131691796644330e+08,2.176246797537406981e+08
6.945019795243835449e+07,7.257545686029808223e+07,7.547920088927862048e+07,7.812097292040336132e+07,8.085520697261747718e+07,8.368513921665908396e+07,8.661411908924214542e+07
1.269359882395315357e+07,1.339885517461199127e+07,1.410162512852039188e+07,1.480684740119769797e+07,1.554067475840105675e+07,1.631040437918466143e+07,1.711825870808567852e+07
5.431745400767463259e+06,6.322225741769281216e+06,9.261238822345566005e+06,1.209101034451325424e+07,1.244394693646959588e+07,1.282834045733714290e+07,1.321896342426306009e+07
8.367910211765270680e+06,8.451589313882922754e+06,8.536105207021752372e+06,8.630002364298989996e+06,8.733562392670577392e+06,8.847098703775294125e+06,8.970958085628148168e+06
2.237917653983883187e+07,2.338623948413157836e+07,2.415798538710791990e+07,2.499505958077121153e+07,2.590487974951128289e+07,2.687372225214300677e+07,2.793254690887744352e+07
3.127369309875453711e+08,3.261502179576012492e+08,3.386156792879407406e+08,3.482052753253751993e+08,3.578505614518880844e+08,3.681852856666186452e+08,3.789878419480772018e+08
1.396104116717534959e+08,1.456136593736388981e+08,1.542048652766835988e+08,1.600646501571975946e+08,1.651867189622279108e+08,1.694815736552458405e+08,1.738880945702822506e+08
1.945384394325747713e+07,2.017499793823403120e+07,2.089484186467022076e+07,2.138984066844425723e+07,2.191025549190750346e+07,2.242098354742386565e+07,2.294451351325621083e+07
2.461745175052806854e+09,2.770595724714931965e+09,2.962653420352170944e+09,3.164587877483375072e+09,3.376330452365787983e+09,3.599944818225974083e+09,3.835201212097041607e+09
1.027595066886945486e+09,1.071802206664421916e+09,1.134020324761291504e+09,1.198432679207732916e+09,1.262824467061564445e+09,1.328642878284813166e+09,1.397944890816148996e+09
4.013532744951497912e+08,4.115436341345816255e+08,4.201695887060424685e+08,4.288755025840317011e+08,4.379033319134255648e+08,4.470949228502883911e+08,4.565152128747439384e+08
3.849081571147582531e+08,4.012051684869971275e+08,4.206234986417677999e+08,4.361907743264996409e+08,4.483910302844118476e+08,4.603496190620970726e+08,4.724245895700958967e+08
3.369548549625374079e+08,3.537722717737176418e+08,3.688358951058425903e+08,3.828405940430114269e+08,3.962515000523380637e+08,4.090702360790312290e+08,4.218005018258106709e+08
1.744859093888618231e+09,1.817270746284996033e+09,1.882765183981107473e+09,1.912192803806732178e+09,1.929651124105487823e+09,1.946053158660384417e+09,1.961952412966639757e+09
1.338121367259125039e+07,1.357724845289471373e+07,1.435128738719424233e+07,1.497843864601463266e+07,1.543438231839931756e+07,1.577563651145912707e+07,1.612159622015542537e+07
4.315003473254158974e+09,4.455327386204384804e+09,4.567824402706045151e+09,4.619806244408839226e+09,4.651636709432816505e+09,4.678011489575301170e+09,4.701027306104011536e+09
4.022045273013930023e+07,4.103612351150652766e+07,4.214409884631720185e+07,4.345056591055303067e+07,4.488443458560127765e+07,4.636562092692611367e+07,4.789568641751467437e+07
2.056223840047527552e+08,2.121940753975446522e+08,2.206924481172162890e+08,2.312459609861815572e+08,2.393418820803077817e+08,2.478002241930258274e+08,2.587802521270188093e+08
7.946595782616351545e+07,8.547358423782148957e+07,9.037207535049103200e+07,9.592001705625768006e+07,1.017538724936192781e+08,1.079588236382801831e+08,1.145529485861063451e+08
1.049739259713757634e+08,1.056636046650076956e+08,1.090712559154541790e+08,1.117227781467588693e+08,1.144499311613212526e+08,1.172550989740852416e+08,1.201407469598374814e+08
7.258359841479161754e+06,7.693135595983764157e+06,8.045096549500021152e+06,8.385806388371348381e+06,8.732643340594388545e+06,9.093825469161372632e+06,9.454304710758928210e+06
2.946276493370786309e+07,3.060503633018771559e+07,3.219435586681436375e+07,3.344639436647477746e+07,3.453005754394856095e+07,3.562155266291277111e+07,3.669554247569958866e+07
2.404283603621342685e+06,2.487519901978713926e+06,2.593562875400066376e+06,2.696890420356005430e+06,2.743924189287013840e+06,2.793452020903644152e+06,2.882172057087543886e+06
1.576318289193810051e+04,1.632435220289109748e+04,1.709486162686755415e+04,1.792464621023570726e+04,1.895136994515800689e+04,1.999994924422360054e+04,2.113474636434084823e+04
4.764468545778249949e+07,4.915454553993962705e+07,5.073584726995948702e+07,5.229343778114724159e+07,5.372157156695037335e+07,5.514089548774919659e+07,5.638487408995281160e+07
6.401598279980196804e+07,6.663743729545386136e+07,6.903638503809019923e+07,7.114199478175194561e+07,7.306354006080706418e+07,7.489012856232723594e+07,7.676238177638541162e+07
1.086663474274052121e+07,1.121697504684647545e+07,1.178006719419816881e+07,1.241253900185466930e+07,1.305960466002135351e+07,1.371558860209422559e+07,1.439656757618820295e+07
7.385336066737272777e+06,7.547813460205492564e+06,8.038421335118848830e+06,8.560918721901573241e+06,9.100256601381372660e+06,9.669022638967707753e+06,1.024916399730577134e+07
3.436263304502670169e+08,3.659620419295343757e+08,3.879197644453064799e+08,4.100311910186889172e+08,4.317628441426793933e+08,4.533509863498134017e+08,4.760185356673040986e+08
3.672227871379096061e+06,4.365250715265759267e+06,4.949146650939707644e+06,5.574273364419901744e+06,5.927403582055903040e+06,6.257500687540596351e+06,6.601287775314076804e+06
1.571211286630099453e+07,1.634358268239763007e+07,1.732419764334148914e+07,1.819040752550856397e+07,1.909992790178399161e+07,2.005492429687319323e+07,2.105767051171685383e+07
1.288633647767521255e+07,1.348722634762920626e+07,1.423940896103648841e+07,1.489484895551299863e+07,1.556973456168729253e+07,1.627037261696321890e+07,1.699847179157232493e+07
6.987395885382108390e+06,7.206520620347691700e+06,7.606914906014209613e+06,8.179411321840839460e+06,8.561308036457587034e+06,8.876192946038497612e+06,9.211801801328212023e+06
1.134368689075173438e+07,1.209237022554134950e+07,1.272117347726950049e+07,1.323002041636028141e+07,1.369307113093288988e+07,1.414494247825367376e+07,1.461172558003604412e+07
1.151033377381803036e+09,1.208631087585988522e+09,1.244914192835319757e+09,1.271455763426568747e+09,1.297177313520688295e+09,1.323263549295589447e+09,1.349927309813895702e+09
1.336793770046593435e+07,1.403633458548923209e+07,1.508905967940092459e+07,1.599440326016498171e+07,1.679412342317323014e+07,1.763382959433189407e+07,1.851552107404848933e+07
4.052600118551167194e+06,4.417577285227885470e+06,4.660455684369714931e+06,4.851813994769935496e+06,5.005907607243828475e+06,5.155283890243984759e+06,5.309014455851060338e+06
1.047708291373008490e+08,1.094855164484793842e+08,1.137554515899700671e+08,1.179644032987989485e+08,1.222547686467762738e+08,1.266559403180602193e+08,1.310888982291923165e+08
1.808721146006892994e+07,1.846704290073037520e+07,1.933499391706470028e+07,2.101462483864011243e+07,2.334871921946787089e+07,2.598665751688335463e+07,2.737226609568357468e+07
7.826275726787245274e+07,7.130206763646787405e+07,7.230885283149479330e+07,7.567266066521592438e+07,7.948353585631619394e+07,8.348632672204028070e+07,8.774496424813155830e+07
1.063822595527537912e+07,1.091673471078448929e+07,1.128135365012469143e+07,1.161900456487292424e+07,1.190773682831001654e+07,1.220364408849352039e+07,1.250690464409258403e+07
8.061494257071440220e+08,8.343888400896651745e+08,8.593454102967470884e+08,8.750198705805597305e+08,8.889414367214964628e+08,9.023377841728893518e+08,9.162157392934683561e+08
1.934494759089189768e+08,2.012725727146756649e+08,2.077032314129095376e+08,2.131305168497288525e+08,2.185248502311954796e+08,2.238393745888181329e+08,2.293525383849407136e+08
1.249867602346142568e+07,1.252829788563702814e+07,1.286656192854922637e+07,1.312389316712021083e+07,1.336012324412837438e+07,1.364068583225506917e+07,1.401580469264208525e+07
9.254321382223013788e+06,9.891944125458179042e+06,1.115850865128184296e+07,1.239821896243925579e+07,1.322220459468296915e+07,1.405203015504527092e+07,1.487027987097355723e+07
5.018117466193041801e+08,5.145226381611711979e+08,5.263926754235493541e+08,5.384786512512741089e+08,5.509552016007660627e+08,5.632690503565431833e+08,5.756497040833801031e+08
4.037972684736093283e+08,4.193878810093753934e+08,4.361382329768899083e+08,4.485332815580931902e+08,4.580063044646001458e+08,4.668412460777223110e+08,4.749642837594746947e+08
6.798428816005073488e+07,6.918013178878602386e+07,7.431606477278549969e+07,7.630699214804843068e+07,7.799642895420622826e+07,7.929740938916239142e+07,8.088732244741508365e+07
3.147596617141119838e+08,3.194684662533551455e+08,3.321513643636133671e+08,3.472044641965723634e+08,3.645612153617590070e+08,3.829095813309163451e+08,4.022197115174344182e+08
5.250414624702978134e+07,5.882827066248451918e+07,6.176968419560874999e+07,6.485816840538918972e+07,6.810107682565864921e+07,7.150613066694158316e+07,7.508143720028866827e+07
4.059396363418616354e+07,4.221772217955361307e+07,4.390643106673575938e+07,4.566268830940519273e+07,4.726088240023437142e+07,4.891501328424257040e+07,5.062703874919105321e+07
1.926597969445717037e+08,2.090320264889214039e+08,2.198159887354848683e+08,2.302594463603077531e+08,2.380353078638953567e+08,2.457762160756292641e+08,2.537664008602479696e+08
3.582665569042852521e+08,3.829511226749904752e+08,4.079003883172661066e+08,4.343772025229398608e+08,4.626681897232589126e+08,4.928110222837292552e+08,5.249472290468512177e+08
5.535158953484925032e+08,5.727062914402247667e+08,5.987243382603542805e+08,6.225356051929686069e+08,6.412863776213808060e+08,6.595951037024712563e+08,6.765071221614027023e+08
2.051016794073117077e+08,2.131006449041968584e+08,2.233294758595983088e+08,2.289127127560882568e+08,2.341777051494782567e+08,2.383929038421688676e+08,2.424455832074857056e+08
2.104986486572378576e+08,2.154601018060889840e+08,2.232317476782346368e+08,2.282008863815521300e+08,2.322240680084589124e+08,2.372261744333610833e+08,2.417809169824816287e+08
1.619202153602033854e+09,1.677250550808666706e+09,1.724263883747833729e+09,1.768249855422240734e+09,1.810175059494301796e+09,1.851573763104936361e+09,1.893919255067146063e+09
8.436097720790294930e+06,8.815722118225857615e+06,9.168351002954892814e+06,9.553421745078999549e+06,9.954665458372317255e+06,1.037276140762395412e+07,1.080841738674416021e+07
2.087840380468492508e+08,2.213110803296602070e+08,2.319362252962872088e+08,2.407498018575461209e+08,2.496575445262753069e+08,2.583955585846949220e+08,2.674342352239875495e+08
1.414545456515655518e+09,1.467774802044339657e+09,1.522816357121002436e+09,1.554795500620543242e+09,1.582781819631713152e+09,1.611271892385083914e+09,1.640274786448015451e+09
1.081752155197815225e+07,1.143303852828570828e+07,1.221517269400573522e+07,1.318652322663307190e+07,1.417946842559854127e+07,1.523980907446480170e+07,1.616395109674034826e+07
3.331642095115990639e+08,3.431591357969470620e+08,3.603170925867944360e+08,3.754504104754397869e+08,3.923456789468345642e+08,4.100012344994421005e+08,4.284512900519169569e+08
6.504359799051338434e+08,6.695002584761532545e+08,6.964878138953270912e+08,7.161148404908974171e+08,7.363450847347652912e+08,7.566976628768341541e+08,7.776506211618937254e+08
2.270125054095714167e+07,2.388103453157068416e+07,2.532201615520565957e+07,2.823911241628535092e+07,3.067247673319666088e+07,3.251221188765379414e+07,3.463590956815534085e+07
4.513286843023655564e+07,4.737416667648210377e+07,4.950647791859056056e+07,5.147881599886721373e+07,5.352098062954228371e+07,5.566396069394916296e+07,5.786658361860873550e+07
1.350839907144612633e+06,1.375195550670430064e+06,1.433696369395950111e+06,1.493467171036067186e+06,1.550039707474913215e+06,1.607670183798830491e+06,1.664195867461197544e+06
5.002297905127615668e+06,5.154267715485393070e+06,5.338068902219601907e+06,5.541449327394168824e+06,5.819796327109177597e+06,6.114219823297630064e+06,6.409720067357604392e+06
3.300903538046224117e+08,3.472484503953866363e+08,3.584715203121654987e+08,3.682577928166876435e+08,3.779908462808327079e+08,3.873914786278370023e+08,3.971653656336173415e+08
9.374908370333653688e+07,9.813185336646752059e+07,1.024987208412753195e+08,1.064387716704139411e+08,1.097468886939304024e+08,1.130305156036527902e+08,1.158732330710846633e+08
4.743144521409159154e+07,4.919115183153438568e+07,5.141164042520984262e+07,5.326348771332589537e+07,5.493383068801579624e+07,5.643627095733302832e+07,5.781895959578768909e+07
3.035181450835168362e+08,3.129272075811058283e+08,3.190918735704536438e+08,3.235591598004400134e+08,3.277654288778457046e+08,3.320263794532576799e+08,3.363427223861500025e+08
1.179424086434593439e+09,1.254612371944798708e+09,1.313591699549923658e+09,1.350240907967366457e+09,1.383051762030973434e+09,1.402276181523204088e+09,1.421908048064528942e+09
8.883223706415972114e+07,9.239085648094995320e+07,9.618257723092813790e+07,1.001279865489408225e+08,1.042903069497803003e+08,1.086266979127521664e+08,1.131412234780061543e+08
8.208057427524876595e+07,8.239904690343673527e+07,8.332850815250749886e+07,8.549504936447270215e+07,8.853183351789876819e+07,9.236703254589414597e+07,9.646535777995547652e+07
4.128957330913051963e+06,4.157199399056497030e+06,4.220721405874080025e+06,4.307161780266381800e+06,4.378746809054409154e+06,4.434969918082667515e+06,4.479319617263494059e+06
4.250915456221361645e+06,4.311278455699704587e+06,4.349648833955431357e+06,4.397364481663921848e+06,4.486762901576149277e+06,4.582286083750705235e+06,4.686578915016870946e+06
5.311013260409474373e+08,5.473530266178003550e+08,5.635382556148887873e+08,5.767757692392824888e+08,5.887323309356127977e+08,6.007719071032460928e+08,6.130516848844364882e+08
7.357566675769456625e+08,7.614272177087053061e+08,7.827471798045490980e+08,7.938700172295718193e+08,8.081596775397040844e+08,8.178575936701805592e+08,8.325790303562438488e+08
1.083804580214974284e+07,1.137994809225722961e+07,1.189204575640880503e+07,1.236772758666515723e+07,1.286243669013176486e+07,1.337693415773703530e+07,1.391201152404651791e+07
4.327042009616299272e+08,4.437987366742861867e+08,4.688289854227159023e+08,4.865460327818403244e+08,5.034340455796980262e+08,5.218043539029011726e+08,5.408449947768180370e+08
1.060292558565983362e+07,1.100583675791490823e+07,1.144607022823150456e+07,1.186957482667606883e+07,1.228500994560972974e+07,1.271498529370606877e+07,1.316000977898577973e+07
5.135713763858286664e+06,5.315463745593326166e+06,5.554659614145025611e+06,5.832392594852277078e+06,6.153174187569151632e+06,6.491598767885454930e+06,6.848636700119154528e+06
4.211436106234100461e+07,4.371891821881619841e+07,4.478216230989780277e+07,4.567601426960336417e+07,4.651782321259215474e+07,4.733793243583015352e+07,4.818007425386357307e+07
1.015397072697101593e+09,1.076747363829460382e+09,1.114422754089853287e+09,1.153427550482998133e+09,1.194316557147620440e+09,1.236392329455931187e+09,1.279727880603361607e+09
3.547341004731260985e+07,3.772455264891506732e+07,3.960738507162241638e+07,4.178579125056164712e+07,4.450270339767316729e+07,4.762100782474812865e+07,5.065303739294984937e+07
9.767535227019527555e+07,1.016214365019111633e+08,1.050725004855160713e+08,1.086502191270478815e+08,1.127778409516844302e+08,1.172889545897518098e+08,1.219805127733418792e+08
3.657414292722038031e+08,3.770501542653003931e+08,3.868082122576863170e+08,3.967723918054443002e+08,4.070130872379427552e+08,4.175384456739159822e+08,4.283568668013271689e+08
2.808061677334661007e+09,2.958124493371425152e+09,3.107983080205621243e+09,3.170018422486525536e+09,3.225715646169613838e+09,3.275681981528780937e+09,3.323146613441132545e+09
6.249089683581867069e+07,6.415190487371473759e+07,6.711315680268540978e+07,7.024734122537080944e+07,7.379202206360301375e+07,7.784467991533610225e+07,8.211523905549143255e+07
1.926018488366724777e+10,2.049014029033823776e+10,2.121036872154362869e+10,2.150943492051739502e+10,2.182798965169025803e+10,2.217876544539292145e+10,2.253584356906374741e+10
5.233928167745332420e+07,5.390946012777692825e+07,5.558065339173800498e+07,5.705909877195823193e+07,5.851981170052036643e+07,5.986576736963232607e+07,6.124268001913386583e+07
1.049267455776177198e+08,1.101636394493966103e+08,1.159593485208293647e+08,1.223359530959897786e+08,1.290142727754998505e+08,1.360868352090527713e+08,1.435974676442404091e+08
2.599854383649069965e+08,2.768844918586259484e+08,2.968201752724470496e+08,3.174491774538821578e+08,3.391023858480114937e+08,3.615848740297346711e+08,3.854856342031001449e+08
3.833089899619585276e+07,3.852255349117682874e+07,3.948561732845624536e+07,4.224961054144818336e+07,4.499583522664231062e+07,4.769558534024085104e+07,5.031884253395409137e+07
2.324084423380411789e+07,2.337982448232226819e+07,2.362601403412111849e+07,2.395323432849369571e+07,2.432618618698834628e+07,2.470737752453845367e+07,2.509701286810042709e+07
