1.154267979237814806e+07,1.248260020787150227e+07,1.312907407263716683e+07,1.385642477626126446e+07
6.400359728073997423e+06,6.624180307764744386e+06,6.764281721273968928e+06,7.141728641321056522e+06
1.214103704398873821e+07,1.260409619684647024e+07,1.307801021384789795e+07,1.347231222179540992e+07
1.202701973611033916e+09,1.228115066313435078e+09,1.255072192019014835e+09,1.254381902313404322e+09
1.188685638783826493e+07,1.252125791325719282e+07,1.342867347423094139e+07,1.412145873876651563e+07
4.174303862375097815e+06,4.371164032524707727e+06,4.593131742096312344e+06,4.779291371603475884e+06
1.022518084587425590e+08,1.065964878001545221e+08,1.099532112009813935e+08,1.126822499029897600e+08
1.656094428452793509e+07,1.718048921021212265e+07,1.777218525861182809e+07,1.817810196991852298e+07
6.314099841500693560e+07,6.677160582386983931e+07,7.104832717688870430e+07,7.584408926132868230e+07
1.165459873197299801e+07,1.153490600299563445e+07,1.166121322372843698e+07,1.146891981766915508e+07
7.823541257666801214e+08,8.051284543677481413e+08,8.241375371753705740e+08,8.379583236738015413e+08
1.818530297529594302e+08,1.882469822790735066e+08,1.946831466031950116e+08,1.994139470656526387e+08
1.333878434131519310e+07,1.395650344416150078e+07,1.340522155811712146e+07,1.288523301387775876e+07
7.670699572682327591e+06,8.054311258312171325e+06,8.634543841360978782e+06,9.144586346070172265e+06
4.865856875663478374e+08,4.905075682081325650e+08,4.999400287447749972e+08,5.109787045794596672e+08
3.899373426838894486e+08,3.989955871544362307e+08,4.034603477746943831e+08,4.068978299377348423e+08
7.229435764629389346e+07,7.254449612375007570e+07,7.321118004312734306e+07,7.260718780777154863e+07
2.792201128170897365e+08,2.937926105050136447e+08,3.100510935703610778e+08,3.159761699684906602e+08
5.677087635885813087e+07,5.994493605608188361e+07,6.210175485537970066e+07,6.398964820298324525e+07
3.777316914862417430e+07,3.964445194824701548e+07,4.097491975563018769e+07,4.096262727970349789e+07
1.997056634109225869e+08,2.039494087584047019e+08,2.120319238275002837e+08,2.167517544519004226e+08
3.283536869941068292e+08,3.511118810396683812e+08,3.733758854163937569e+08,3.959315226543981433e+08
4.928247616500862241e+08,5.166331258854019046e+08,5.442936634453063011e+08,5.690100387023576498e+08
2.034198327285887599e+08,2.105517320640530884e+08,2.165503509105579555e+08,2.219402891447217464e+08
2.150964092765097916e+08,2.118742650655476749e+08,2.144909122391071916e+08,2.161532168089602590e+08
1.509243194683242798e+09,1.556935279635233402e+09,1.602195388214229584e+09,1.634864152179917574e+09
8.086729628893655725e+06,8.466078115785056725e+06,8.804890561978774145e+06,9.120105644097615033e+06
1.860893641999665499e+08,1.997092447657621205e+08,2.086462334690299928e+08,2.172570635242968500e+08
1.366126679152040958e+09,1.391072152313357115e+09,1.430119547628793001e+09,1.459136673250181198e+09
8.775393035676665604e+06,9.125267956009095535e+06,9.908033441275555640e+06,1.083909134375222027e+07
3.286844272612355351e+08,3.414078014405179620e+08,3.517456296681368947e+08,3.563253577664160728e+08
6.652027775440816879e+08,6.602669729347046614e+08,6.763378710559353828e+08,6.785765494091304541e+08
1.890453086794089898e+07,2.030478946932928264e+07,2.156551384747993574e+07,2.251482776704600081e+07
4.098006192848847061e+07,4.184105302960601449e+07,4.372180836328680813e+07,4.557954800064285845e+07
1.438102134045540122e+06,1.509777144406369887e+06,1.529826984884086531e+06,1.559123171644616872e+06
4.517712606223626994e+06,4.687804485847946256e+06,4.850236911282577552e+06,5.117387960356022231e+06
3.182518168414161801e+08,3.326367989626481533e+08,3.442691078223719597e+08,3.488995273225828409e+08
9.039091249887037277e+07,9.314150796621099114e+07,9.665201140145748854e+07,9.889143850562925637e+07
4.448349730978098512e+07,4.661603617081189156e+07,4.865968319654028863e+07,5.020900750951813906e+07
3.186722756224334836e+08,3.231814883224909306e+08,3.257249266355889440e+08,3.262232857733414173e+08
1.231802763681677341e+09,1.268473531956480980e+09,1.299284754047703743e+09,1.324659785294255495e+09
8.422078147292602062e+07,8.723420103402730823e+07,9.008850409186068177e+07,9.211999985913214087e+07
8.880880397283345461e+07,8.943934648104058206e+07,8.738850226623031497e+07,8.517232984875871241e+07
4.558140750758627430e+06,4.638455190786994062e+06,4.758127334709298797e+06,4.770879115966320038e+06
4.118229321675973944e+06,4.201705830026346259e+06,4.301370292314571328e+06,4.397893041674110107e+06
5.155644806615103483e+08,5.288041765248978734e+08,5.391158579671334028e+08,5.465017452212831974e+08
7.160872499248297215e+08,7.279170112935879230e+08,7.500238509265742302e+08,7.583791166258962154e+08
8.395315746632516384e+06,8.991383164643425494e+06,9.647754135662395507e+06,1.037133569583707489e+07
4.150802546169741154e+08,4.324223076548712850e+08,4.505408023456104398e+08,4.607500569267619252e+08
1.035115036982440017e+07,1.046314981682590023e+07,1.076459316304865479e+07,1.110626135004382022e+07
4.414994698018943891e+06,4.606958667488807812e+06,4.835786304502977058e+06,5.100013668181019835e+06
4.368241961536990851e+07,4.452068524778886139e+07,4.572942185226632655e+07,4.617802748063706607e+07
8.930351132752121687e+08,9.600306074731186628e+08,9.884379131482481956e+08,9.975018888118175268e+08
2.950368318605498597e+07,3.165066621150420606e+07,3.353894495768254995e+07,3.623581152172980458e+07
9.323118727637894452e+07,9.553026835461443663e+07,9.878307399208904803e+07,1.019767307742532790e+08
3.690974550692154169e+08,3.778598286525586247e+08,3.823563606135240793e+08,3.887723003446190357e+08
2.983287305273062229e+09,3.035196504384813786e+09,3.073227516584755421e+09,3.117297599172580719e+09
5.063209158932512254e+07,5.406140315267011523e+07,5.782353619806443155e+07,6.185441490643149614e+07
1.853660624007749939e+10,1.896906526365850830e+10,1.953756814961035538e+10,1.995977499732343292e+10
5.417470604459679872e+07,5.505667025900284201e+07,5.531984114284087718e+07,5.550294981702367961e+07
8.857710067764206231e+07,9.252941090987846255e+07,9.756856262803043425e+07,1.032255878892036378e+08
2.061689388822041452e+08,2.204770632406291068e+08,2.360780202355360091e+08,2.526436149154635966e+08
4.131917587663192302e+07,3.922346727616915107e+07,3.951842775008594245e+07,4.034831473283774406e+07
2.204758158327727765e+07,2.282012884195531160e+07,2.374092104072821140e+07,2.408302771292510629e+07
