8.371010734968821518e+06
8.486343217896331102e+06
3.788986010507132858e+07
2.026131595259286836e+07
1.156704284207433462e+06
9.234443710486808419e+07
7.912504652014800347e+06
3.622624108040711880e+08
2.493123995615544617e+08
1.871185432077398151e+07
6.589025319597338326e+06
2.728573302251197398e+07
9.860528457074360549e+07
2.708722373495732900e+06
4.047859397396250814e+07
4.714358318191909790e+08
1.183330057557055959e+06
4.512116485530682839e+06
1.092444012815922964e+06
1.786889700393743813e+07
1.293488956653708406e+07
8.703201027409384027e+06
3.556967009068858624e+08
8.622036613291995600e+06
5.099411406408977509e+07
6.750953542045424692e+06
2.594386597867323086e+06
3.866867291469449550e+07
1.252237934652227163e+07
7.176546407533303499e+08
1.710216860047984403e+06
8.541749767478212016e+05
6.230029029289511964e+06
8.991246862387573719e+07
3.109893208171526909e+09
8.318394673551197350e+07
6.852839907640242949e+06
2.516267824738499522e+07
4.551194416613283753e+07
2.235159337345020846e+07
1.898806046140796244e+08
1.971503774147328734e+07
2.601162276048455015e+07
1.974530948239361644e+08
7.610033135690060444e+06
3.225383063981307298e+07
2.412626410113274306e+07
9.908406231612989306e+07
1.458691692089135945e+07
7.524662097765863873e+05
2.783250060249017179e+07
2.616203820629032701e+07
1.109289988002377898e+08
9.953352241694624424e+08
5.565895710192761384e+06
1.081015478905390715e+06
1.206730176200160570e+07
1.900935881591997147e+09
3.493215938003507257e+07
9.109430990917064250e+07
2.644509302567789331e+07
7.357105168030291796e+06
2.579714468543116003e+06
6.372080622003355995e+06
1.882808722942401841e+07
7.673390906141904593e+08
1.644574672064631879e+08
1.030958674812688306e+07
8.802580334724909067e+08
3.101772457840746045e+08
7.629381785151970387e+07
4.900234160342217684e+08
1.572346650581418276e+08
6.590231942191165686e+08
1.294770735417523421e+07
1.051069491767800927e+09
2.663889351834113896e+07
5.799223729644939303e+07
3.244992045532559976e+07
5.891051782438655198e+07
6.627799033362327144e+06
2.645082946903321892e+07
2.468297847428487148e+06
1.561835134922211910e+04
4.885659218396005034e+07
1.449500383027705252e+08
5.747713236620372161e+06
4.115686867387821432e+06
2.497156776668074727e+08
4.519814220302375033e+06
5.867192278712499887e+06
1.969994622509780526e+07
4.292604504347434267e+06
9.401196343023531139e+06
5.459642197905167341e+08
1.227697807903418876e+07
3.770193374529118184e+06
7.141984061326578259e+07
1.494351067267820612e+07
2.003434747779367119e+07
6.979599305730490014e+06
7.676706324151151180e+08
6.615921117425718904e+07
8.220617776377781294e+06
4.890391287690824829e+06
9.395060610192179680e+07
1.493129887912049294e+08
3.190551332708126679e+07
7.574397915884935856e+07
3.254765214551582560e+07
1.796488681069941819e+07
5.778612782857252657e+07
2.333331540525004268e+08
3.804647460229725838e+08
1.287348605766380429e+08
5.653122183462056518e+07
7.680966120780104399e+08
8.071343174856364727e+06
1.749883201606667638e+08
3.843799086036420465e+08
6.267209508269052953e+06
2.636229962208040059e+08
2.218444466152251959e+08
1.712913268553176895e+07
5.035358065203180909e+07
2.042898338294582209e+06
1.796687382377917180e+06
6.774825129403575659e+08
1.230275589772116095e+08
5.321351549375548214e+07
1.172050203702773601e+08
4.850154641087632179e+08
2.852501621036222950e+07
1.172224005070841871e+07
2.242248462393404450e+06
1.843358646234313725e+06
2.801839414424889088e+08
4.626028341399470568e+08
3.992628913682211656e+06
3.026402830312601328e+08
1.243166446652377769e+07
4.413937444639008492e+06
2.533130905474534631e+07
3.863545036647672057e+08
1.277671409925608709e+07
1.076385278915324062e+08
3.039751746391227841e+08
9.731163432627307177e+08
1.312685586870846339e+07
3.902064585975217342e+09
1.499060278240158409e+07
3.725147160937160254e+07
4.277537157046270370e+08
1.177961814503384195e+07
8.569591614667121321e+06
